Run,age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,tissue,Source_File,condition,genotype/variation,strain/background,AssemblyName,intentional_duplicate (run),dangling_references (run),BioSampleModel,dev_stage,Ecotype,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Library Name,cell_type,Development_stage,ecotype_background,genotype/varaition,genotype,treatment,Developmental_Stage,Experiment.1,strain,number_of_nuclei,plate/batch,days_after_pollination,fans_peak,female_parent,male_parent,ecotype/background,use_for_atlas,ID,Sample name,Accession,Public description,Project accession,Sample title,Cultivar,Biomaterial provider,Tissue,Age,Age unit,Dev stage,Cell line,Cell type,Collected by,Collection date,Culture collection,Disease,Disease stage,Genotype,Growth protocol,Height length,Isolation source,Latitude longitude,Phenotype,Population,Type,Sex,Specimen voucher,Temperature,Treatment,Study_Title
SRR12548203,,RNA-Seq,44.0,35394600.0,PRJNA660263,SAMN15943311,34932028.0,GEO,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX9036480,GSM4755528,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-09-07T01:04:00Z,1.0,GSM4755528,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,4.0,6C,Ler,Col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547909,,RNA-Seq,44.0,35391730.0,PRJNA660263,SAMN15942457,34876853.0,GEO,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX9037138,GSM4755234,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-09-07T00:55:00Z,1.0,GSM4755234,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,5.0,3C,Ler,Col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547149,,RNA-Seq,76.0,35380128.0,PRJNA660263,SAMN15943975,15698288.0,GEO,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX9037034,GSM4756138,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:13:00Z,1.0,GSM4756138,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,4.0,3C,Col,Cvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547805,,RNA-Seq,40.0,35296560.0,PRJNA660263,SAMN15942535,21894147.0,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX9037833,GSM4755130,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:16:00Z,1.0,GSM4755130,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,2.0,4C,Cvi,Col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547851,,RNA-Seq,42.0,35237580.0,PRJNA660263,SAMN15942546,36504285.0,GEO,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX9036624,GSM4755176,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-09-07T01:05:00Z,1.0,GSM4755176,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,3.0,6C,Col,Ler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547304,,RNA-Seq,76.0,35204872.0,PRJNA660263,SAMN15943073,14505456.0,GEO,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX9037181,GSM4756293,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:14:00Z,1.0,GSM4756293,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,19.0,4.0,3C,Cvi,Col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547715,,RNA-Seq,40.0,35199400.0,PRJNA660263,SAMN15942643,22203028.0,GEO,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX9036768,GSM4755040,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:15:00Z,1.0,GSM4755040,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,5.0,6C,Col,Cvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547985,,RNA-Seq,42.0,35179640.0,PRJNA660263,SAMN15942374,36582792.0,GEO,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX9037837,GSM4755310,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-09-07T00:57:00Z,1.0,GSM4755310,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,3.0,3C,Cvi,Col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12548611,,RNA-Seq,76.0,35128416.0,PRJNA660263,SAMN15943864,15434858.0,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX9036880,GSM4755936,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:22:00Z,1.0,GSM4755936,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,15.0,4.0,3C,Cvi,Col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547571,,RNA-Seq,76.0,35122108.0,PRJNA660263,SAMN15942779,14499880.0,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX9037895,GSM4756560,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:14:00Z,1.0,GSM4756560,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,21.0,4.0,6C,Col,Cvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547889,,RNA-Seq,44.0,35106170.0,PRJNA660263,SAMN15942442,34637982.0,GEO,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX9036990,GSM4755214,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-09-07T00:54:00Z,1.0,GSM4755214,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,5.0,3C,Col,Ler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12548028,,RNA-Seq,43.0,35094490.0,PRJNA660263,SAMN15943376,35967403.0,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX9036553,GSM4755353,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-09-07T00:58:00Z,1.0,GSM4755353,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,4.0,3C,Col,Cvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547804,,RNA-Seq,40.0,35072560.0,PRJNA660263,SAMN15942536,21763858.0,GEO,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX9037832,GSM4755129,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:16:00Z,1.0,GSM4755129,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,2.0,4C,Cvi,Col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547942,,RNA-Seq,44.0,34966360.0,PRJNA660263,SAMN15942447,34488963.0,GEO,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX9037474,GSM4755267,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-09-07T00:57:00Z,1.0,GSM4755267,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,3.0,6C,Col,Cvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547753,,RNA-Seq,40.0,34957800.0,PRJNA660263,SAMN15942612,21633317.0,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX9037397,GSM4755078,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:15:00Z,1.0,GSM4755078,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,3C,Col,Cvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547550,,RNA-Seq,76.0,34929144.0,PRJNA660263,SAMN15942762,14330224.0,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX9037746,GSM4756539,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:14:00Z,1.0,GSM4756539,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,21.0,4.0,6C,Col,Cvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547579,,RNA-Seq,76.0,34908472.0,PRJNA660263,SAMN15942816,14354391.0,GEO,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX9037967,GSM4756568,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:15:00Z,1.0,GSM4756568,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,21.0,4.0,6C,Col,Cvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12548356,,RNA-Seq,76.0,34889092.0,PRJNA660263,SAMN15943580,14638114.0,GEO,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX9037856,GSM4755681,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:21:00Z,1.0,GSM4755681,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,12.0,4.0,6C,Col,Cvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547967,,RNA-Seq,44.0,34852900.0,PRJNA660263,SAMN15942410,34747964.0,GEO,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX9037691,GSM4755292,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-09-07T00:55:00Z,1.0,GSM4755292,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,5.0,6C,Col,Cvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12548540,,RNA-Seq,76.0,34839388.0,PRJNA660263,SAMN15943740,14594502.0,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX9037864,GSM4755865,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:22:00Z,1.0,GSM4755865,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,14.0,4.0,3C,Col,Cvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547907,,RNA-Seq,44.0,34718340.0,PRJNA660263,SAMN15942459,34202570.0,GEO,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX9037136,GSM4755232,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-09-07T00:55:00Z,1.0,GSM4755232,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,5.0,3C,Ler,Col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12548637,,RNA-Seq,76.0,34685792.0,PRJNA660263,SAMN15943847,15390995.0,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX9037106,GSM4755962,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:22:00Z,1.0,GSM4755962,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,15.0,4.0,3C,Cvi,Col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12548054,,RNA-Seq,43.0,34637830.0,PRJNA660263,SAMN15943342,35516083.0,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX9036851,GSM4755379,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-09-07T01:00:00Z,1.0,GSM4755379,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,4.0,3C,Col,Ler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12548350,,RNA-Seq,76.0,34637076.0,PRJNA660263,SAMN15943540,14486845.0,GEO,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9037850,GSM4755675,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:21:00Z,1.0,GSM4755675,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,12.0,4.0,6C,Col,Cvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547880,,RNA-Seq,44.0,34565680.0,PRJNA660263,SAMN15942498,34091210.0,GEO,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX9036917,GSM4755205,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-09-07T00:55:00Z,1.0,GSM4755205,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,5.0,3C,Col,Ler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12548563,,RNA-Seq,76.0,34537820.0,PRJNA660263,SAMN15943761,14488907.0,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX9036416,GSM4755888,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:22:00Z,1.0,GSM4755888,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,14.0,4.0,6C,Col,Cvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547546,,RNA-Seq,76.0,34495412.0,PRJNA660263,SAMN15942836,14198182.0,GEO,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9037678,GSM4756535,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:14:00Z,1.0,GSM4756535,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,21.0,4.0,3C,Col,Cvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12548593,,RNA-Seq,76.0,34302448.0,PRJNA660263,SAMN15943882,15126475.0,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX9036726,GSM4755918,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:22:00Z,1.0,GSM4755918,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,15.0,4.0,3C,Cvi,Col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547163,,RNA-Seq,76.0,34264524.0,PRJNA660263,SAMN15943176,15240966.0,GEO,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX9037176,GSM4756152,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:13:00Z,1.0,GSM4756152,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,4.0,3C,Col,Cvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547901,,RNA-Seq,44.0,34262410.0,PRJNA660263,SAMN15942465,33805168.0,GEO,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX9037074,GSM4755226,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-09-07T00:55:00Z,1.0,GSM4755226,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,5.0,3C,Ler,Col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547309,,RNA-Seq,76.0,34222192.0,PRJNA660263,SAMN15943068,14076748.0,GEO,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX9037186,GSM4756298,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:14:00Z,1.0,GSM4756298,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,19.0,4.0,3C,Cvi,Col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12548073,,RNA-Seq,44.0,34174520.0,PRJNA660263,SAMN15943361,33719054.0,GEO,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX9036998,GSM4755398,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-09-07T01:01:00Z,1.0,GSM4755398,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,4.0,3C,Cvi,Col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12548297,,RNA-Seq,76.0,34086228.0,PRJNA660263,SAMN15943515,14357411.0,GEO,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX9037349,GSM4755622,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:21:00Z,1.0,GSM4755622,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,12.0,4.0,3C,Col,Cvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547921,,RNA-Seq,44.0,34046220.0,PRJNA660263,SAMN15942431,33482266.0,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX9037269,GSM4755246,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-09-07T00:54:00Z,1.0,GSM4755246,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,5.0,6C,Ler,Col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12548715,,RNA-Seq,76.0,34032648.0,PRJNA660263,SAMN15943895,15183926.0,GEO,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX9037799,GSM4756040,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:23:00Z,1.0,GSM4756040,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,4.0,3C,Col,Cvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547923,,RNA-Seq,44.0,34010590.0,PRJNA660263,SAMN15942429,33617114.0,GEO,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX9037271,GSM4755248,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-09-07T00:57:00Z,1.0,GSM4755248,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,3.0,3C,Col,Cvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12548141,,RNA-Seq,42.0,33987850.0,PRJNA660263,SAMN15943431,35099263.0,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX9037561,GSM4755466,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-09-07T01:01:00Z,1.0,GSM4755466,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,4.0,3C,Col,Ler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12548345,,RNA-Seq,76.0,33968808.0,PRJNA660263,SAMN15943544,14305848.0,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX9037781,GSM4755670,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:21:00Z,1.0,GSM4755670,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,12.0,4.0,3C,Col,Cvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12548325,,RNA-Seq,76.0,33967668.0,PRJNA660263,SAMN15943526,14189303.0,GEO,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX9037569,GSM4755650,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:21:00Z,1.0,GSM4755650,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,12.0,4.0,3C,Col,Cvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547961,,RNA-Seq,44.0,33960290.0,PRJNA660263,SAMN15942416,33567542.0,GEO,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX9037621,GSM4755286,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-09-07T00:55:00Z,1.0,GSM4755286,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,5.0,3C,Col,Cvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547705,,RNA-Seq,40.0,33941760.0,PRJNA660263,SAMN15942634,21165865.0,GEO,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX9036686,GSM4755030,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:15:00Z,1.0,GSM4755030,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,5.0,3C,Col,Cvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12547800,,RNA-Seq,40.0,33915480.0,PRJNA660263,SAMN15942540,21002700.0,GEO,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX9037828,GSM4755125,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Arabidopsis thaliana,ILLUMINA,2021-04-07T00:00:00Z,2020-08-30T19:15:00Z,1.0,GSM4755125,seed nuclei,SRP279357,,SraRunTable (7).csv,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,2.0,4C,Cvi,Col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
